symbol,name,tradeCount,tradedDays,averageTradeReturn,winRate,averageWin,averageLoss,profitLossRatio,compoundedSignalReturn,rollingMomentumTrades,tailMomentumTrades
002821,凯莱英,23,12,0.0018333463344700424,0.5217391304347826,0.010434415350124238,-0.007549638046243625,1.3821080277240514,0.041395678426741966,22,1
000551,创元科技,11,7,0.0036165351076210346,0.6363636363636364,0.007981818203737874,-0.004022710310583432,1.9841891628980448,0.04021161469180323,11,0
603031,安孚科技,23,11,0.0017708453561673919,0.4782608695652174,0.01106445422652808,-0.006748296108329906,1.6395922835796182,0.04006264518460467,21,2
603733,仙鹤股份,18,11,0.002222401598094078,0.5555555555555556,0.010473199437105073,-0.008091095700669668,1.2944105254172495,0.03930979313674876,16,2
002472,双环传动,19,11,0.0020331888760614382,0.47368421052631576,0.0110672665123174,-0.006097480996568927,1.8150555153095167,0.03834956791673205,18,1
603369,今世缘,27,16,0.001437516931101189,0.48148148148148145,0.009352810933001315,-0.005912398927806072,1.5818978129190422,0.03819704388825662,27,0
601231,环旭电子,18,12,0.0021511240825356744,0.5555555555555556,0.010417130632643712,-0.008181384105099374,1.2732724070675059,0.038023772017620194,17,1
603916,苏博特,11,8,0.003471946314185802,0.36363636363636365,0.017043765160761004,-0.004283378741000027,3.9790469606668144,0.03777769645680662,10,1
300444,双杰电气,21,12,0.0017828215969866855,0.5238095238095238,0.0064539256447810585,-0.003355392855587125,1.9234485863658293,0.037702160339236235,19,2
600595,中孚实业,25,13,0.0015061518075428194,0.44,0.00848185879032214,-0.003974760821783789,2.133929353393309,0.03742723494790745,21,4
300139,晓程科技,9,4,0.0040964402342865075,0.7777777777777778,0.006832226611657214,-0.005478812086510964,1.247027002163189,0.03730901094995809,8,1
600490,XD鹏欣资,33,14,0.0011266257533733071,0.6363636363636364,0.005157198390820935,-0.00592687636216004,0.8701376704509831,0.037071804145570875,29,4
300602,飞荣达,7,4,0.005273620235203106,0.5714285714285714,0.013715720854290403,-0.005982513923579957,2.29263500753925,0.03703036087305711,7,0
605090,九丰能源,18,14,0.002054549534634465,0.5,0.008473572520701874,-0.004364473451432945,1.9414879286113722,0.036944527271028704,15,3
688400,凌云光,8,4,0.004545248960307294,0.75,0.009812431059509352,-0.011256297337298882,0.8717281327488452,0.036456719251628966,8,0
002083,孚日股份,18,11,0.002030077713642442,0.5,0.00984365492848792,-0.005783499501203036,1.7020239954097558,0.03603251777873018,17,1
002430,杭氧股份,29,16,0.001235486772310132,0.5517241379310345,0.00518930433995636,-0.0036307502340236874,1.429265029394612,0.03598679609029798,26,3
000417,合百集团,16,13,0.002307537128590907,0.4375,0.011167317501215262,-0.004583403161228035,2.436468516599616,0.035827951892879906,14,2
600346,恒力石化,17,9,0.0021002364546547814,0.5294117647058824,0.007381563001043879,-0.003841255910032953,1.921653535700139,0.03581827480960054,14,3
601888,中国中免,20,11,0.0017891698488308242,0.55,0.006928998479296289,-0.004492842921738078,1.5422302982753229,0.03578683249956782,20,0
603225,新凤鸣,18,10,0.001976356948621071,0.5,0.010054093127948286,-0.006101379230706145,1.6478394061050148,0.03531659213253935,16,2
601336,新华保险,21,15,0.001715098547833038,0.38095238095238093,0.011733034814689264,-0.00444978530869387,2.6367642483257736,0.03526355742477372,16,5
301297,富乐德,3,2,0.011700723928400344,0.6666666666666666,0.022970249425701916,-0.010838327066202802,2.1193537789914214,0.03477779119824742,2,1
600366,宁波韵升,14,11,0.0024449569630166806,0.6428571428571429,0.005626353371603752,-0.003281556572440047,1.714537978365614,0.03444514464109871,12,2
600499,科达制造,28,15,0.0012401599574440075,0.5,0.00759112323867861,-0.005110803323790595,1.4853092083082557,0.03441896809608003,27,1
300907,康平科技,1,1,0.03425460488958654,1,0.03425460488958654,,,0.03425460488958665,1,0
000725,京东方Ａ,19,13,0.0018443402554925864,0.47368421052631576,0.011715853351293782,-0.007040021530728491,1.664178625044836,0.03419572134455917,17,2
002815,崇达技术,15,9,0.0022557934046447464,0.6666666666666666,0.005799819988708576,-0.004832259763482915,1.20022934870709,0.034134946986501546,14,1
