instrumentKey,market,symbol,name,industry,tradeDate,open,high,low,close,previousClose,volume,amount,turnoverRatePct,totalMarketCap,floatMarketCap,peTtm,pb,psTtm,volumeRatio,year
601,SZ,000423,东阿阿胶,中药,2000-01-04,11.9,12.2,11.6,12.06,11.99,678775,8061847.19,0.691668,1685150505.36,1183519810.26,42.816553,4.358718,6.754721,2.26,2000
603,SZ,000426,兴业银锡,有色金属,2000-01-04,8.67,8.97,8.65,8.86,8.87,148501,1314714.27,0.29185,1634499888,450820987.8,27.964747,2.628377,9.970355,0.26,2000
604,SZ,000428,华天酒店,旅游酒店,2000-01-04,10.55,10.85,10.5,10.85,10.59,203278,2179970.82,0.434975,1722980000,507056413.5,40.860984,3.771132,12.637442,2.02,2000
605,SZ,000429,粤高速Ａ,铁路公路,2000-01-04,9.5,9.58,9.22,9.58,9.48,712687,6737160.33,0.712687,7321574865.42,958000000,39.661464,3.084245,30.201014,0.96,2000
606,SZ,000430,张家界,旅游酒店,2000-01-04,7.48,7.53,7.32,7.5,7.38,312538,2329688.5,0.423835,1377000000,553054155,52.011737,6.22165,18.32279,1.55,2000
608,SZ,000498,山东路桥,工程建设,2000-01-04,5,5.1,4.94,5.09,5,759795,3817462,0.633415,1985100000,610556698,58.994583,2.801914,2.967495,1.98,2000
609,SZ,000501,武商集团,商业百货,2000-01-04,4.63,4.76,4.63,4.72,4.61,443948,2084052.09,0.21942,2394213354.24,954989273.92,82.653892,1.752359,1.265245,1.04,2000
610,SZ,000502,绿景退,房地产开发,2000-01-04,11.36,11.62,11.35,11.62,11.07,390932,4528815.44,0.684067,1808868121.06,664062014.28,-14.375673,42.854317,41.368589,0.15,2000
611,SZ,000503,国新健康,软件开发,2000-01-04,18.7,19.7,18.7,19.7,18.76,733468,14187589.54,1.052762,3966504577,1372515055.5,62.96318,11.957687,14.267048,1.17,2000
612,SZ,000504,南华生物,医疗服务,2000-01-04,5.33,5.83,5.33,5.83,5.3,664615,3788240.46,0.772231,1816475848.66,501754408.43,-9.455832,5.784356,-32.028634,1.04,2000
613,SZ,000505,京粮控股,农牧饲渔,2000-01-04,6.7,7.1,6.6,7,6.67,973495,6773096.5,0.98718,2540011152,690296320,-28.653497,7.13271,17.639267,1.77,2000
614,SZ,000506,招金黄金,贵金属,2000-01-04,6.1,6.29,5.9,6.24,6.1,5844077,35732743.75,4.050423,1554394876.32,900326793.6,120.698795,6.00887,10.940806,0.68,2000
615,SZ,000507,珠海港,航运港口,2000-01-04,5.37,5.52,5.3,5.49,5.39,1941100,10426128.07,0.993768,1894035835.8,1072346437.8,-22.020884,2.206958,13.901348,1.89,2000
618,SZ,000510,新金路,化学原料,2000-01-04,5.52,5.56,5.38,5.56,5.4,522864,2870471.1,0.270641,1628391027.04,1074163999.84,-11.96903,2.764268,6.622797,0.68,2000
619,SZ,000511,烯碳退,水泥建材,2000-01-04,8.1,8.32,8.04,8.25,8.04,220568,1807440.65,0.32004,1071517837.5,568581436.5,43.687128,6.503559,16.057959,1.39,2000
620,SZ,000513,丽珠集团,化学制药,2000-01-04,6.25,6.44,5.75,6.4,6.25,579740,3672371.38,0.502075,1958627084.8,739000774.4,51.533419,1.876588,1.927878,1.69,2000
621,SZ,000514,渝 开 发,房地产开发,2000-01-04,13.49,13.75,13.09,13.55,13.38,557982,7489879.82,1.291196,1592706024,585554307,24.881891,6.684568,10.89503,1.26,2000
623,SZ,000516,国际医学,医疗服务,2000-01-04,11.96,12.49,11.9,12.2,11.84,1180523,14507858.97,3.531706,1468274148,407802336.2,65.614939,7.079859,2.393277,5.42,2000
624,SZ,000517,荣安地产,房地产开发,2000-01-04,13.65,13.97,13.09,13.9,13.4,421751,5810468.44,1.517341,1249579989.9,386356143.4,-106.799673,6.743089,10.780816,1.29,2000
626,SZ,000519,中兵红箭,专用设备,2000-01-04,18.08,18.4,17.9,18.4,18.08,132200,2414046,0.484735,1305868387.2,501816355.2,2959.049197,7.286191,10.492236,1.77,2000
627,SZ,000520,凤凰航运,航运港口,2000-01-04,5.6,5.75,5.6,5.7,5.58,524597,2980152.82,0.199429,2959261943.4,1499382948,26.666959,2.357703,9.864134,1.44,2000
628,SZ,000521,长虹美菱,家电行业,2000-01-04,5.8,5.89,5.7,5.88,5.7,322086,1874176.52,0.286769,2432220540.12,660414346.2,32.922899,1.70789,1.744962,1.51,2000
629,SZ,000522,白云山A,化学制药,2000-01-04,4.4,4.58,4.4,4.51,4.4,1558979,7008368.75,1.037369,1688293041.05,677771820,-2.548662,-31.133757,0,0.9,2000
630,SZ,000523,红棉股份,食品饮料,2000-01-04,6.58,6.75,6.33,6.68,6.53,1398170,9262082.01,1.48533,1532062154.96,628801352.52,63.558378,2.858037,4.234998,1.06,2000
631,SZ,000524,岭南控股,旅游酒店,2000-01-04,5.96,6.18,5.95,6.15,5.96,291002,1768757.64,0.294237,1658493525.6,608237785.95,55.129232,2.187175,7.5723,1.26,2000
632,SZ,000525,红太阳,农药兽药,2000-01-04,15.08,15.5,15,15.48,15.08,1361764,20787728.48,2.684921,1906321504.32,785129469.84,35.620712,9.617354,8.600309,3.75,2000
633,SZ,000526,学大教育,教育,2000-01-04,9,9.25,8.76,9.22,9.01,236052,2112082,1.03695,730687627.7,209884633.2,-19.746641,6.412414,90.262692,1.07,2000
634,SZ,000527,美的电器,电网设备,2000-01-04,10.5,11.05,10.5,10.81,10.51,1716559,18637030.1,0.591748,5241657938.06,3135796840.84,21.87394,3.67094,0,2.2,2000
635,SZ,000528,柳    工,工程机械,2000-01-04,4.55,4.65,4.53,4.62,4.52,330011,1518581.58,0.303649,1513219983.66,502108987.38,647.607986,2.03149,1.812734,1.18,2000
636,SZ,000529,广弘控股,食品饮料,2000-01-04,6.09,6.26,6,6.25,6.11,519713,3225236.06,0.240549,2478224193.75,1350331118.75,39.243994,1.190299,2.665106,1.32,2000
637,SZ,000530,冰山冷热,通用设备,2000-01-04,6.86,6.92,6.7,6.89,6.77,179611,1229332.62,0.200829,2411603177.75,616205772,40.549799,2.230186,3.351079,1.61,2000
638,SZ,000531,穗恒运Ａ,电力行业,2000-01-04,8.65,9.71,8.65,9.5,8.83,5423540,51357217.29,5.034411,2531951970,1023429224,40.665527,4.514267,3.203476,4.57,2000
639,SZ,000532,华金资本,综合行业,2000-01-04,5.6,5.93,5.51,5.92,5.57,1374955,7907992.24,1.986334,1292881824,409786774.88,-8.874673,2.173421,20.041129,1.82,2000
640,SZ,000533,顺钠股份,电网设备,2000-01-04,7.39,7.58,7.17,7.56,7.39,3958553,29423222.58,1.946138,4352140800,1537746336,31.63947,3.052368,3.900352,4.68,2000
641,SZ,000534,万泽股份,生物制品,2000-01-04,5.8,5.8,5.6,5.73,5.61,191024,1092023.9,0.216621,1193337392.25,505291122.66,48.189487,1.969995,16.403864,1.22,2000
642,SZ,000535,*ST猴王,电网设备,2000-01-04,4.7,4.74,4.58,4.72,4.61,237195,1111133.02,0.16049,1428853607.84,697589487.76,52.374019,2.198399,27.486087,1.21,2000
643,SZ,000536,华映科技,光学光电子,2000-01-04,5.66,5.84,5.6,5.81,5.71,515010,2946517.3,1.209773,708396991.33,247336377.05,-6.102444,15.177769,3.141707,1.09,2000
644,SZ,000537,绿发电力,电力行业,2000-01-04,24.83,27,24.83,26.99,24.83,689165,17874727.2,1.142194,4468604100.24,1628493902.64,63.130255,12.459501,22.258084,1.37,2000
646,SZ,000539,粤电力Ａ,电力行业,2000-01-04,11.25,11.38,10.98,11.26,11.05,739420,8250805.78,0.481241,14499524520,1730084080.5,17.187103,3.436528,4.53676,2.12,2000
647,SZ,000540,*ST中天,房地产开发,2000-01-04,13.35,13.51,13.19,13.49,13.19,275627,3698872,0.813585,1323135623,457015569,51.83122,5.817134,10.485294,1.18,2000
648,SZ,000541,佛山照明,家电行业,2000-01-04,10.91,11.1,10.85,11.06,10.87,172750,1903874,0.207887,3051034317.24,919065760.2,19.727014,2.513172,5.711228,1.74,2000
649,SZ,000542,TCL通讯,通信设备,2000-01-04,9.27,10.08,9.27,9.98,9.27,2555761,25220683.62,3.140052,1877325824,812295263.78,-23.422603,3.284042,0,1.9,2000
650,SZ,000543,皖能电力,电力行业,2000-01-04,5.34,5.43,5.34,5.42,5.33,205910,1112687.7,0.158234,4189707696,705304600,21.106525,1.802813,6.218398,1.26,2000
651,SZ,000544,中原环保,公用事业,2000-01-04,8.7,8.75,8.44,8.71,8.93,1392411,11984093.82,1.323617,2346994858,916269354,-213.464447,4.658726,5.033956,1.01,2000
652,SZ,000545,金浦钛业,化学原料,2000-01-04,6,6.45,5.86,6.34,5.99,471478,2924792.53,0.692879,859931098.8,431413034.8,-23.301646,3.142983,5.183666,1.99,2000
653,SZ,000546,金圆股份,环保行业,2000-01-04,5.75,5.93,5.75,5.92,5.73,333142,1955299.64,0.49215,1003478355.68,400731696.8,-16.086939,3.763909,8.243678,1.23,2000
654,SZ,000547,航天发展,通信设备,2000-01-04,14.85,15.5,14.51,15.27,14.78,690529,10481993.9,1.223934,1869402264,861515076,57.932485,4.991746,17.419436,1.88,2000
655,SZ,000548,湖南投资,铁路公路,2000-01-04,9.37,9.93,9,9.76,9.37,1340776,12997720.36,1.082727,2836334080,1208613008,14.421039,6.177783,51.298249,3.58,2000
656,SZ,000549,S湘火炬,汽车零部件,2000-01-04,22.9,22.99,22.89,22.93,22.92,308814,7088113.5,0.241555,5083746096,2931466588.8,53.732595,14.939724,0,0.37,2000
657,SZ,000550,江铃汽车,汽车整车,2000-01-04,4.17,4.25,4.14,4.25,4.16,477821,2002563.25,0.40631,3668659500,499800000,-76.810452,1.911701,1.574878,0.74,2000
658,SZ,000551,创元科技,环保行业,2000-01-04,10.35,11.02,10.08,10.69,10.32,646743,6894639.81,0.585853,2584055216,1180104377,-278.064929,5.697458,10.35348,1.77,2000
659,SZ,000552,甘肃能化,煤炭行业,2000-01-04,7.12,7.4,7.08,7.38,7.18,374248,2707981.66,0.560476,1312680600,492786334.08,-23.359338,6.492355,6.461334,0.62,2000
660,SZ,000553,安道麦A,农药兽药,2000-01-04,10.15,10.47,10.15,10.41,10.13,969223,10044977.46,1.0557,3091370360.1,955727265.75,58.940512,2.980709,3.763373,0.85,2000
661,SZ,000554,泰山石油,石油行业,2000-01-04,4.35,4.4,4.21,4.36,4.31,2041884,8881609.93,1.03881,1397505912.44,857001595.64,47.347497,1.797233,1.598421,2.28,2000
662,SZ,000555,神州信息,互联网服务,2000-01-04,11.56,12.3,11.56,12.22,12.1,80600,970357,0.366364,999934494,268840000,-64.708739,8.532721,44.734664,1.63,2000
663,SZ,000556,PT南洋,铁路公路,2000-01-04,4.45,4.55,4.38,4.51,4.47,2038023,9035475.83,1.760603,1121718631,522064521,-7.041101,9.245251,14.524981,2.41,2000
664,SZ,000557,西部创业,物流行业,2000-01-04,14.06,14.41,13.94,14.4,13.97,2544811,36207348.6,1.814617,3637881936,2019449937.6,41.092576,5.607,11.094212,1.27,2000
665,SZ,000558,天府文旅,旅游酒店,2000-01-04,6.82,7.18,6.82,7.15,7,121747,860426.75,0.241399,837725460,360602385,66.471911,5.46593,8.364104,1.47,2000
666,SZ,000559,万向钱潮,汽车零部件,2000-01-04,8.86,9.3,8.86,9.2,9.12,302374,2766007.91,0.347526,2602310491.2,800470113.2,26.212564,3.326992,2.807649,1.78,2000
667,SZ,000560,我爱我家,房地产服务,2000-01-04,6.52,6.67,6.48,6.63,6.51,210470,1387323.46,0.337968,891072000,412884576,-71.615644,3.244814,1.062018,1.34,2000
668,SZ,000561,烽火电子,通信设备,2000-01-04,5.23,5.35,5.18,5.29,5.19,485623,2552062.21,0.202782,2100196654,1266850787,-65.034616,2.046572,3.076349,1.17,2000
669,SZ,000562,宏源证券,证券,2000-01-04,11.32,11.68,11.18,11.6,11.16,1424177,16350512.28,1.029248,5470403400,1605099157.2,50.421312,9.703141,30.093525,0.98,2000
670,SZ,000563,陕国投Ａ,多元金融,2000-01-04,9.1,9.47,9.05,9.36,9.09,280470,2588903.1,0.222117,2940790563.36,1181897308.8,67.088926,5.77151,8.310759,0.72,2000
671,SZ,000564,供销大集,商业百货,2000-01-04,7.35,7.85,7.35,7.8,7.32,1502249,11510977.48,1.177679,1575654787.2,994968959.4,861.974581,3.080079,2.102365,1.3,2000
672,SZ,000565,渝三峡Ａ,化学制品,2000-01-04,7.15,7.48,7.12,7.3,7.11,709786,5217264.74,0.81325,1266089282.4,637127188.1,34.490212,4.975154,3.540375,2.81,2000
673,SZ,000566,海南海药,化学制药,2000-01-04,5.41,5.6,5.41,5.59,5.52,610039,3369130.99,0.734615,1131130865.28,464204735.28,-26.785017,3.815965,7.92337,0.79,2000
674,SZ,000567,海德股份,多元金融,2000-01-04,5.82,6.08,5.82,6.06,5.91,344238,2073600.7,0.569403,916272000,366363360,62.2873,3.498816,12.944026,1.76,2000
676,SZ,000569,长城股份,钢铁行业,2000-01-04,3.85,3.92,3.8,3.88,3.84,370343,1434309.6,0.285016,2697151736,504157500,31.368734,3.569135,0,1.24,2000
677,SZ,000570,苏常柴Ａ,汽车零部件,2000-01-04,9.59,9.75,9.42,9.61,9.4,122724,1177930,0.194996,3382720000,604822763.32,20.531565,2.208773,1.074946,1.12,2000
678,SZ,000571,新大洲A,煤炭行业,2000-01-04,4.83,4.94,4.7,4.94,4.86,802568,3874429.81,0.272795,3636156160,1453358734.62,95.044664,3.051049,1.417181,1.63,2000
679,SZ,000572,海马汽车,汽车整车,2000-01-04,5.56,5.98,5.56,5.91,5.54,929523,5435796.22,1.070153,1275936495,513336099,-27.822346,4.216894,14.887385,1.91,2000
680,SZ,000573,粤宏远Ａ,房地产开发,2000-01-04,5.15,5.32,5.03,5.25,5.13,719240,3733849.26,0.246081,2369240286,1534460387.25,71.570153,1.571448,22.379696,1.09,2000
681,SZ,000576,甘化科工,电源设备,2000-01-04,6.2,6.4,6.12,6.38,6.19,332001,2079858.31,0.322008,1579679706,657799054,84.663226,1.54353,3.473415,0.82,2000
682,SZ,000578,盐湖集团,化学原料,2000-01-04,10.44,10.78,10.3,10.55,10.34,338078,3575637.66,0.884576,1161398860,403212560,79.206572,6.609349,0,1.02,2000
683,SZ,000581,威孚高科,汽车零部件,2000-01-04,6.78,6.98,6.72,6.91,6.73,1416496,9781362.53,0.908828,2725761096.5,1076989836,24.640469,2.314571,3.842975,2.33,2000
684,SZ,000582,北部湾港,航运港口,2000-01-04,9.19,9.39,9,9.38,9.19,244256,2263992.87,0.428589,1767865484,534573516.4,49.970496,6.983726,23.69285,1.41,2000
685,SZ,000583,S*ST托普,软件开发,2000-01-04,24.31,25.58,24,25.39,24.16,1000818,25094569.75,2.85948,2237476307.07,888650000,37.293102,9.136331,9.819053,2.62,2000
686,SZ,000584,工智退,专用设备,2000-01-04,6.4,6.6,6.36,6.52,6.41,313618,2039533.31,0.621129,1318572702.04,329205127.68,-34.043,2.143609,10.26812,1.37,2000
687,SZ,000585,东电退,电网设备,2000-01-04,4.77,4.94,4.67,4.87,4.78,397782,1930536.28,0.277007,4253311900,699332000,-175.255337,2.470053,2.929374,1.32,2000
688,SZ,000586,汇源通信,通信设备,2000-01-04,10.2,10.79,10.17,10.7,10.29,1347578,14181241.58,2.214954,2069808000,650988000,207.435003,4.554901,4.317404,1.75,2000
689,SZ,000587,*ST金洲,珠宝首饰,2000-01-04,6.38,6.65,6.38,6.64,6.46,270821,1786317.18,0.327563,1233125024,548978600,53.85519,2.770065,6.19061,1.39,2000
690,SZ,000588,PT粤金曼,农牧饲渔,2000-01-04,5.9,6.01,5.81,5.95,5.9,677004,3994808.23,1.089908,799204000,369588415,-3.404049,2.154617,2.675331,1.1,2000
691,SZ,000589,贵州轮胎,橡胶制品,2000-01-04,6.48,6.6,6.25,6.47,6.38,790845,5045587.43,0.760428,1645496110.55,672879566.51,35.896467,2.436233,1.613478,0.69,2000
692,SZ,000590,古汉医药,中药,2000-01-04,17.03,17.5,17.03,17.43,17.12,84494,1464519.07,0.241093,1965991925.1,610854917.4,61.901474,7.075127,9.570297,0.35,2000
693,SZ,000591,太阳能,电力行业,2000-01-04,12.8,13,12.55,12.9,12.86,330920,4253891.15,0.952952,1288273876.8,447962562,38.067319,7.316036,3.05289,0.51,2000
694,SZ,000592,平潭发展,农牧饲渔,2000-01-04,5.2,5.33,5.05,5.3,5.16,482198,2512202.52,0.558348,1560344671.5,457716395.2,-3.986543,8.076356,12.549996,0.86,2000
695,SZ,000593,德龙汇能,燃气,2000-01-04,16,16.4,15.98,16.23,16.11,217008,3516125.9,0.917194,1403948559,384001800,41.044414,4.759086,4.898371,1.28,2000
696,SZ,000594,国恒退,贸易行业,2000-01-04,7.27,7.36,7.15,7.34,7.27,649400,4703962.08,0.500759,2745728409.6,951875187.12,50.242039,4.477155,13.402051,0.27,2000
697,SZ,000595,宝塔实业,电力行业,2000-01-04,7.9,8.07,7.5,7.99,7.96,192401,1514210.5,0.356298,1397929425.22,431460000,-155.434359,3.078138,3.471294,0.44,2000
699,SZ,000597,东北制药,化学制药,2000-01-04,5.87,5.98,5.76,5.96,5.87,257494,1519456.1,0.236699,1810707600,648361544.24,21.549909,1.767958,2.207863,1.31,2000
700,SZ,000598,兴蓉环境,公用事业,2000-01-04,12.32,12.63,12.1,12.62,12.26,680389,8441526.26,0.897082,1936539000,957159672.3,27.619983,3.743797,8.18338,0.69,2000
701,SZ,000599,青岛双星,橡胶制品,2000-01-04,9.5,9.85,9.5,9.8,9.58,131978,1290629.93,0.274954,1294125280,470400000,31.499446,3.119703,4.818073,0.99,2000
702,SZ,000600,建投能源,电力行业,2000-01-04,9.3,9.7,9.25,9.59,9.23,369053,3519338.47,0.944992,1474303373.13,374523467.78,56.729627,4.674503,4.9593,1.08,2000
703,SZ,000601,韶能股份,电力行业,2000-01-04,7.45,7.65,7.43,7.61,7.42,250072,1882929.84,0.262401,2369500495.68,725244445.44,17.884507,2.119598,3.885274,1.66,2000
704,SZ,000602,金马集团,电网设备,2000-01-04,9.45,9.68,9.3,9.68,9.45,189266,1807072.23,0.43452,972840000,421636793.6,-413.490461,3.071808,0,1.03,2000
705,SZ,000603,盛达资源,有色金属,2000-01-04,8.85,9.07,8.7,9.06,8.85,183575,1648224.72,0.644123,1013474250,258210000,-10.543147,7.54222,47.524258,1.54,2000
706,SZ,000605,渤海股份,公用事业,2000-01-04,9.76,10.08,9.69,10,9.7,81241,808973.5,0.393896,825000000,206250000,825.074017,6.240141,10.383706,0.87,2000
707,SZ,000606,顺利退,互联网服务,2000-01-04,15.96,16.38,15.61,16.3,15.95,101130,1616656.55,0.519023,1091285000,317600610,50.072985,6.02545,16.251445,0.69,2000
708,SZ,000607,华媒控股,文化传媒,2000-01-04,8.09,8.16,8.02,8.13,8.04,342805,2778354.85,0.761789,1242101400,365850000,846.242007,4.200868,6.124173,1.4,2000
709,SZ,000608,阳光股份,房地产服务,2000-01-04,17.27,17.75,17.27,17.7,17.2,654838,11555352.32,1.141853,2171896200,1015072344,171.988263,10.115784,44.366897,1.05,2000
710,SZ,000609,*ST中迪,房地产开发,2000-01-04,11.59,11.95,11.48,11.82,11.53,168860,1991694.5,0.344191,1531951773.18,579888845.4,40.316254,4.049934,8.881585,2.4,2000
711,SZ,000610,*ST西旅,旅游酒店,2000-01-04,8.58,8.75,8.35,8.67,8.53,294218,2517214.5,0.722897,1301453700,352867872.9,56.785126,5.524705,16.318144,1.22,2000
712,SZ,000611,天首退,纺织服装,2000-01-04,6.26,6.48,6.11,6.46,6.26,262882,1663417.76,0.348949,1130762049.9,486666580.64,121.280448,3.356667,5.400395,1.7,2000
713,SZ,000612,焦作万方,有色金属,2000-01-04,8.17,8.5,8.02,8.47,8.17,283234,2352379.79,0.335303,1903262445.7,715468861.8,424.78979,3.820087,2.751111,0.58,2000
714,SZ,000613,东海A退,旅游酒店,2000-01-04,7.1,7.39,7.1,7.33,7.32,176559,1279116.21,1.146487,2668853000,112882000,-40.188496,6.047638,95.622408,0.73,2000
715,SZ,000615,*ST美谷,美容护理,2000-01-04,9.66,9.94,9.66,9.92,9.65,122575,1206839.74,0.22906,1374245673.6,530840528,31.01669,4.010231,4.791001,1.03,2000
716,SZ,000616,*ST海投,房地产开发,2000-01-04,10.35,10.78,10.33,10.58,10.34,129306,1363778.02,0.38296,894010000,357232091.84,40.11902,3.517305,8.729171,1.23,2000
718,SZ,000618,吉林化工,化学原料,2000-01-04,6.37,6.48,6.23,6.43,6.21,394216,2508816.94,0.788432,21933231540,321500000,331.773048,3.652555,0,1.59,2000
719,SZ,000619,海螺新材,装修建材,2000-01-04,17.03,18.2,17.03,18.16,17.45,112601,1996446.71,0.442119,1362000000,462507960,152.110632,8.076059,33.964917,2.21,2000
720,SZ,000620,盈新发展,房地产开发,2000-01-04,9.1,9.8,9.1,9.61,9.08,1660173,15896175.6,1.323902,2495613212,1205094000,103.758957,3.494129,4.952738,1.67,2000
721,SZ,000621,*ST比特,电子元件,2000-01-04,11.73,12.38,11.73,12.19,11.7,402436,4901290.46,0.722971,1824638183.62,678546890.56,50.627058,6.398116,13.070669,1.98,2000
722,SZ,000622,恒立退,汽车零部件,2000-01-04,7.18,7.32,6.98,7.27,7,360646,2568884.68,0.548087,1030464340,478372368.52,49.950057,4.269356,7.139121,1.46,2000
723,SZ,000623,吉林敖东,化学制药,2000-01-04,14.1,14.88,13.9,14.67,13.81,381077,5516516.83,0.448875,2867515545.33,1245424011.93,25.890473,4.468035,7.020064,1.67,2000
725,SZ,000626,远大控股,贸易行业,2000-01-04,20.05,20.48,19.7,20.09,19.96,603400,12072265,2.684462,1808100000,451572975,99.127923,13.324584,39.771076,1.15,2000
726,SZ,000627,*ST天茂,保险,2000-01-04,13.39,13.52,13.36,13.52,13.33,257176,3455032.93,0.423005,3142166976,821981010.24,90.04762,6.404225,14.175946,0.48,2000
727,SZ,000628,高新发展,工程建设,2000-01-04,10.79,11.08,10.64,11,10.61,611109,6697700.78,0.707538,2129160000,950083200,51.118515,3.538292,5.743659,3.16,2000
728,SZ,000629,钒钛股份,钢铁行业,2000-01-04,5.15,5.29,5.1,5.2,5.07,754630,3918032.75,0.251747,5321160754,1558736400,10.782281,1.299418,0.785715,0.98,2000
730,SZ,000631,顺发恒能,房地产开发,2000-01-04,9.65,9.75,9.48,9.7,9.55,232339,2235008.88,0.368867,1406597000,610975452,29.371699,3.311241,6.413109,0.85,2000
731,SZ,000632,ST三木,综合行业,2000-01-04,8.5,8.87,8.5,8.8,8.62,88917,779716.97,0.221577,1436551300.8,353136810.4,36.467108,2.99055,3.826036,1.1,2000
732,SZ,000633,合金投资,有色金属,2000-01-04,34.42,34.55,33.47,34.55,34.35,155400,5352359.76,0.268228,7391902950.85,2001684826.75,58.201417,23.288669,15.807025,0.33,2000
733,SZ,000635,英 力 特,化学原料,2000-01-04,9.9,10.22,9.9,10.18,9.88,242999,2444436.05,0.607999,1024108000,406864060,31.81538,3.282337,5.407183,0.74,2000
734,SZ,000636,风华高科,电子元件,2000-01-04,22.7,24.8,22.3,24.48,22.65,2073645,49765228.66,2.480429,7675801185.6,2046534413.76,43.791316,11.878911,10.217631,2.09,2000
735,SZ,000637,茂化实华,石油行业,2000-01-04,9.36,9.49,9.25,9.35,9.12,171809,1610704.67,0.312474,1505275181.3,514094649.75,26.996177,3.338959,2.157387,0.47,2000
736,SZ,000638,*ST万方,农牧饲渔,2000-01-04,6.91,7.12,6.8,7.07,6.9,560509,3906094.47,0.635667,1093729000,623408045.89,53.554325,2.889144,3.298601,1.18,2000
737,SZ,000639,ST西王,食品饮料,2000-01-04,9.6,9.67,9.41,9.63,9.41,202477,1941566.24,0.617251,701689324.05,315893178.9,-12.302492,12.858485,23.489893,0.51,2000
738,SZ,000650,仁和药业,中药,2000-01-04,9.47,9.86,9.47,9.81,9.47,71973,694015.07,0.256507,1007918640,275257141.92,29.587021,4.080748,4.368329,1.3,2000
740,SZ,000652,泰达股份,综合行业,2000-01-04,14.58,15.15,14.5,15.08,14.74,2656447,39605431.05,2.511661,3998536284.08,1594929233.04,25.514886,8.638366,18.99085,1.22,2000
741,SZ,000653,ST九州,商业百货,2000-01-04,4.78,4.88,4.62,4.84,4.79,2345322,11201574.89,1.081972,1436083176,1049136356.4,-127.06962,2.326577,8.223393,1.44,2000
742,SZ,000655,金岭矿业,钢铁行业,2000-01-04,13.4,14.19,13.32,14.15,13.4,126130,1743440,0.467148,1646887553.95,382050000,50.693803,7.451483,7.841736,3.95,2000
743,SZ,000656,金科股份,房地产开发,2000-01-04,6.71,6.9,6.6,6.85,6.6,263057,1788554.5,0.356929,1409879651.95,504845000,99.74402,4.225967,4.018415,1.19,2000
744,SZ,000657,中钨高新,小金属,2000-01-04,11.4,11.78,11.4,11.7,11.69,365307,4261150.55,0.490967,2001651210,870545215.8,27.11593,6.143278,3.687664,0.76,2000
745,SZ,000658,ST海洋,有色金属,2000-01-04,5.68,5.85,5.5,5.77,5.68,861043,4946084.63,0.864177,906014643.54,574907665.29,214.852031,2.65616,2.119379,0.91,2000
746,SZ,000659,珠海中富,包装材料,2000-01-04,8.1,8.35,8.04,8.21,8.13,417749,3424374.13,0.317624,2785324600,1079803830,54.050548,3.266508,4.971281,0.96,2000
747,SZ,000660,*ST南华,综合行业,2000-01-04,11.94,12.12,11.72,12.05,11.81,422703,5078573.07,1.078732,1601605180.65,472181129.8,36.140367,4.518778,6.118904,3.4,2000
749,SZ,000662,天夏退,软件开发,2000-01-04,7.96,8.1,7.73,8.05,7.77,503866,4011295.37,1.307096,862456875,310315425,1318.177727,5.141537,5.206059,0.8,2000
750,SZ,000663,永安林业,装修建材,2000-01-04,15.74,16.1,15.52,16.01,15.5,696176,11120252.24,1.177497,2677393926,946565089.66,27.823645,5.357724,7.871868,2.06,2000
751,SZ,000665,湖北广电,文化传媒,2000-01-04,10.9,10.98,10.63,10.85,10.72,292728,3160794.08,0.761504,1404292118.25,417082387.05,46.569209,5.188073,4.48589,0.6,2000
752,SZ,000666,经纬纺机,多元金融,2000-01-04,8.61,9.19,8.61,9.07,8.61,671211,6040327.18,2.918309,3843866000,208610000,99.895164,5.150012,8.548725,2.31,2000
753,SZ,000667,ST美置,房地产开发,2000-01-04,7.36,7.56,7.24,7.55,7.38,182031,1355756.48,0.287193,1849961400,478539838,43.62787,3.656633,13.473051,1.37,2000
754,SZ,000668,荣丰控股,房地产开发,2000-01-04,12.97,13.59,12.9,13.59,12.99,159341,2119736.1,0.497714,1535062527,435078414,67.844415,5.452157,1.521721,2.95,2000
755,SZ,000669,ST金鸿,燃气,2000-01-04,17.6,18.18,17.3,18.03,17.55,34400,611033.32,0.215,1111910100,288480000,-30.89192,48.566299,0,0.19,2000
756,SZ,000670,盈方微,半导体,2000-01-04,9.6,9.8,9.48,9.8,9.48,243189,2347055.92,0.204402,2307468800,1165964800,23.082579,3.184265,1.995022,0.87,2000
757,SZ,000671,ST阳光城,房地产开发,2000-01-04,9.35,9.85,9.35,9.71,9.49,118850,1140678.33,0.408349,924130723.32,282609472.32,49.615961,6.062955,19.839267,1.03,2000
758,SZ,000672,上峰材料,水泥建材,2000-01-04,13,13.1,12.7,13.07,12.7,599736,7764242.81,2.306677,849550000,339820000,371.775587,8.68012,9.757049,2.11,2000
759,SZ,000673,当代退,文化传媒,2000-01-04,8.26,8.68,8.2,8.65,8.36,359510,3052588.74,0.70574,1499910000,440638266,43.271505,5.83256,9.565584,0.76,2000
760,SZ,000675,ST银山,化学原料,2000-01-04,7.9,8.05,7.76,8.04,7.84,231700,1832038,0.701681,919376106.48,265486548.6,282.239797,4.675825,2.862831,0.68,2000
761,SZ,000676,智度股份,互联网服务,2000-01-04,14,14.28,13.85,14.18,13.66,79703,1123900.83,0.318812,1258475000,354500000,61.809186,6.25922,16.022825,0.13,2000
